feature_set,method,class_label,bin,bin_low,bin_high,n_samples,mean_predicted_probability,observed_frequency,absolute_gap
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,6,0.5,0.6000000000000001,4,0.5592875237891212,0.75,0.19071247621087883
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,7,0.6000000000000001,0.7000000000000001,2,0.6639532141692055,0.5,0.1639532141692055
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,8,0.7000000000000001,0.8,3,0.7594298224816846,0.6666666666666666,0.09276315581501793
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,9,0.8,0.9,4,0.8886184208502932,0.5,0.3886184208502932
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,10,0.9,1.0,8,0.9302081092197512,1.0,0.06979189078024883
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,1,0.0,0.1,9,0.06950005289347232,0.1111111111111111,0.04161105821763879
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,2,0.1,0.2,4,0.1304930594395219,0.5,0.36950694056047806
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,3,0.2,0.30000000000000004,2,0.2401573445971119,0.0,0.2401573445971119
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,4,0.30000000000000004,0.4,3,0.3403744061940292,0.3333333333333333,0.007041072860695885
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,5,0.4,0.5,5,0.4491283236447197,0.4,0.049128323644719696
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,6,0.5,0.6000000000000001,5,0.5515907985693642,0.4,0.1515907985693642
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,7,0.6000000000000001,0.7000000000000001,6,0.65604743944453,0.8333333333333334,0.17728589388880334
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,8,0.7000000000000001,0.8,12,0.7494387030152465,0.8333333333333334,0.08389463031808686
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,9,0.8,0.9,22,0.8587525986898256,0.7272727272727273,0.13147987141709827
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,10,0.9,1.0,52,0.9476031085358119,0.9230769230769231,0.02452618545888874
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,1,0.0,0.1,80,0.036368172829099696,0.0625,0.026131827170900304
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,2,0.1,0.2,21,0.13625287590619356,0.2857142857142857,0.14946140980809214
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,3,0.2,0.30000000000000004,11,0.24367018383022906,0.09090909090909091,0.15276109292113815
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,4,0.30000000000000004,0.4,6,0.3410368283902711,0.16666666666666666,0.17437016172360445
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,5,0.4,0.5,1,0.4055999914699238,0.0,0.4055999914699238
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,6,0.5,0.6000000000000001,1,0.5226805414562884,1.0,0.4773194585437116
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,1,0.0,0.1,92,0.013081921524518782,0.0,0.013081921524518782
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,3,0.2,0.30000000000000004,1,0.20359326518441964,0.0,0.20359326518441964
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,4,0.30000000000000004,0.4,1,0.3077017371671069,0.0,0.3077017371671069
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,5,0.4,0.5,7,0.45075971767606454,0.5714285714285714,0.12066885375250685
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,6,0.5,0.6000000000000001,3,0.5375619601811653,1.0,0.4624380398188347
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,7,0.6000000000000001,0.7000000000000001,4,0.6337379220446949,0.5,0.13373792204469492
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,8,0.7000000000000001,0.8,8,0.773833574766954,0.75,0.023833574766954024
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,9,0.8,0.9,4,0.8445004768480722,1.0,0.15549952315192783
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,1,0.0,0.1,1,0.0993350006981806,0.0,0.0993350006981806
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,2,0.1,0.2,7,0.16881458135425823,0.0,0.16881458135425823
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,3,0.2,0.30000000000000004,5,0.22422204274961985,0.6,0.3757779572503801
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,4,0.30000000000000004,0.4,4,0.3468515438782913,0.25,0.09685154387829131
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,5,0.4,0.5,6,0.44970385172851607,0.3333333333333333,0.11637051839518275
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,6,0.5,0.6000000000000001,4,0.5411510861239461,0.25,0.29115108612394613
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,7,0.6000000000000001,0.7000000000000001,5,0.666662082434079,0.6,0.066662082434079
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,8,0.7000000000000001,0.8,18,0.7508742294823816,0.8888888888888888,0.13801465940650726
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,9,0.8,0.9,50,0.8567167181637312,0.82,0.03671671816373123
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,10,0.9,1.0,20,0.9190791267364347,1.0,0.08092087326356534
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,4,1,0.0,0.1,56,0.05905272459528392,0.05357142857142857,0.005481296023855352
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,4,2,0.1,0.2,43,0.13875976934235584,0.16279069767441862,0.024030928332062773
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,4,3,0.2,0.30000000000000004,16,0.2366679567557038,0.125,0.11166795675570379
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,4,4,0.30000000000000004,0.4,5,0.32687725043739546,0.4,0.07312274956260456
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,1,0.0,0.1,92,0.0029553971757020087,0.0,0.0029553971757020087
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,4,0.30000000000000004,0.4,2,0.3609224645111059,0.0,0.3609224645111059
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,5,0.4,0.5,4,0.41355842576271357,0.5,0.08644157423728643
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,6,0.5,0.6000000000000001,3,0.5602655588509655,0.6666666666666666,0.10640110781570111
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,7,0.6000000000000001,0.7000000000000001,3,0.6365238272144644,1.0,0.36347617278553557
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,8,0.7000000000000001,0.8,12,0.7526771976353627,0.6666666666666666,0.08601053096869604
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,10,0.9,1.0,4,0.9999999800000006,1.0,1.999999943436137e-08
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,1,0.0,0.1,4,9.999999800000005e-09,0.0,9.999999800000005e-09
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,3,0.2,0.30000000000000004,13,0.2491042929550516,0.3076923076923077,0.05858801473725611
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,4,0.30000000000000004,0.4,3,0.36848099227082426,0.3333333333333333,0.035147658937490944
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,5,0.4,0.5,3,0.4393900133760817,0.3333333333333333,0.10605668004274837
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,6,0.5,0.6000000000000001,5,0.5614302845959426,0.2,0.36143028459594256
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,7,0.6000000000000001,0.7000000000000001,8,0.6120097790237375,0.875,0.26299022097626246
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,8,0.7000000000000001,0.8,2,0.7731049267830502,1.0,0.2268950732169498
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,9,0.8,0.9,63,0.8423492959675971,0.8253968253968254,0.01695247057077176
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,10,0.9,1.0,19,0.9560476062929072,1.0,0.04395239370709281
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,4,1,0.0,0.1,45,0.01841831426767436,0.022222222222222223,0.003803907954547863
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,4,2,0.1,0.2,66,0.15676171624075477,0.16666666666666666,0.009904950425911885
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,4,3,0.2,0.30000000000000004,1,0.22653957868400848,0.0,0.22653957868400848
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,4,4,0.30000000000000004,0.4,7,0.39130434374291123,0.14285714285714285,0.24844720088576838
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,4,5,0.4,0.5,1,0.4444444395061729,1.0,0.5555555604938271
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,1,0.0,0.1,93,0.004567789894253139,0.0,0.004567789894253139
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,2,0.1,0.2,2,0.1465069448667193,0.5,0.35349305513328066
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,3,0.2,0.30000000000000004,1,0.2770114377183791,1.0,0.7229885622816209
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,4,0.30000000000000004,0.4,2,0.35305998712722286,1.0,0.6469400128727771
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,5,0.4,0.5,3,0.465650480739594,1.0,0.534349519260406
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,6,0.5,0.6000000000000001,2,0.5590228879320132,1.0,0.44097711206798684
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,7,0.6000000000000001,0.7000000000000001,4,0.6695472519662551,0.5,0.16954725196625509
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,8,0.7000000000000001,0.8,3,0.7711392340451472,1.0,0.22886076595485283
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,9,0.8,0.9,9,0.8519236934717292,0.4444444444444444,0.40747924902728483
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,10,0.9,1.0,1,0.9350756814507659,1.0,0.06492431854923408
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,1,0.0,0.1,3,0.08289997021595945,0.3333333333333333,0.25043336311737385
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,2,0.1,0.2,7,0.13742603521234267,0.42857142857142855,0.29114539335908585
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,3,0.2,0.30000000000000004,5,0.25000827348637056,0.4,0.14999172651362946
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,4,0.30000000000000004,0.4,3,0.32063762619001074,0.0,0.32063762619001074
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,5,0.4,0.5,4,0.44935509429702664,0.25,0.19935509429702664
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,6,0.5,0.6000000000000001,4,0.5591706565317379,0.25,0.3091706565317379
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,7,0.6000000000000001,0.7000000000000001,6,0.6644904603238725,0.6666666666666666,0.0021762063427941403
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,8,0.7000000000000001,0.8,12,0.7590455021547994,0.6666666666666666,0.09237883548813275
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,9,0.8,0.9,20,0.8686733066091407,0.9,0.03132669339085936
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,10,0.9,1.0,56,0.9509601410745768,0.875,0.07596014107457683
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,1,0.0,0.1,83,0.03478654977982993,0.0963855421686747,0.061598992388844774
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,2,0.1,0.2,20,0.1329200493463063,0.05,0.0829200493463063
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,3,0.2,0.30000000000000004,10,0.2439642317467703,0.3,0.0560357682532297
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,4,0.30000000000000004,0.4,4,0.34172401872794594,0.25,0.09172401872794594
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,5,0.4,0.5,1,0.4282771159620503,0.0,0.4282771159620503
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,6,0.5,0.6000000000000001,1,0.5331572018654787,0.0,0.5331572018654787
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,7,0.6000000000000001,0.7000000000000001,1,0.6969378318784091,1.0,0.3030621681215909
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,1,0.0,0.1,92,0.011694418112292475,0.0,0.011694418112292475
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,2,0.1,0.2,1,0.13692625096088815,0.0,0.13692625096088815
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,3,0.2,0.30000000000000004,2,0.23857606084586155,0.5,0.2614239391541384
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,4,0.30000000000000004,0.4,1,0.361010793127445,1.0,0.638989206872555
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,5,0.4,0.5,4,0.44613385999272115,1.0,0.5538661400072789
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,6,0.5,0.6000000000000001,5,0.5486268070308047,1.0,0.4513731929691953
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,7,0.6000000000000001,0.7000000000000001,9,0.6593086330452054,0.5555555555555556,0.10375307748964979
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,8,0.7000000000000001,0.8,6,0.72715928580211,0.5,0.22715928580210998
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,2,0.1,0.2,3,0.1852332430722016,0.3333333333333333,0.14810009026113172
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,3,0.2,0.30000000000000004,10,0.24441856466037395,0.3,0.055581435339626034
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,4,0.30000000000000004,0.4,6,0.34909193629272006,0.3333333333333333,0.015758602959386747
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,5,0.4,0.5,4,0.44597070839365444,0.0,0.44597070839365444
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,6,0.5,0.6000000000000001,2,0.5435165558575155,0.0,0.5435165558575155
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,7,0.6000000000000001,0.7000000000000001,2,0.6731979197532607,0.5,0.1731979197532607
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,8,0.7000000000000001,0.8,9,0.7672506781071305,0.7777777777777778,0.010527099670647244
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,9,0.8,0.9,77,0.8575363241628784,0.8571428571428571,0.00039346702002129863
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,10,0.9,1.0,7,0.9056899954975342,1.0,0.09431000450246585
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,4,1,0.0,0.1,41,0.08072461475591604,0.024390243902439025,0.05633437085347701
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,4,2,0.1,0.2,74,0.13560302698783572,0.14864864864864866,0.01304562166081294
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,4,3,0.2,0.30000000000000004,4,0.2210209979208953,0.25,0.0289790020791047
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,4,4,0.30000000000000004,0.4,1,0.3090724764072544,1.0,0.6909275235927457
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,1,0.0,0.1,89,1.0724682278258844e-08,0.0,1.0724682278258844e-08
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,2,0.1,0.2,6,0.14334463682202797,0.16666666666666666,0.023322029844638686
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,5,0.4,0.5,4,0.46344271514395274,1.0,0.5365572848560473
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,6,0.5,0.6000000000000001,2,0.5815024717823296,1.0,0.4184975282176704
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,7,0.6000000000000001,0.7000000000000001,1,0.6623582168293327,1.0,0.3376417831706673
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,8,0.7000000000000001,0.8,13,0.7591504553149465,0.46153846153846156,0.29761199377648495
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,9,0.8,0.9,5,0.8405977500314048,1.0,0.1594022499685952
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,2,0.1,0.2,17,0.14897226196551439,0.35294117647058826,0.20396891450507387
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,3,0.2,0.30000000000000004,2,0.2724291101297026,0.0,0.2724291101297026
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,4,0.30000000000000004,0.4,2,0.33408587908797743,0.0,0.33408587908797743
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,5,0.4,0.5,4,0.47573957141258705,0.0,0.47573957141258705
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,6,0.5,0.6000000000000001,1,0.5173384568225929,0.0,0.5173384568225929
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,7,0.6000000000000001,0.7000000000000001,2,0.6869905369717355,1.0,0.3130094630282645
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,8,0.7000000000000001,0.8,7,0.7821475528428669,0.8571428571428571,0.07499530429999024
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,9,0.8,0.9,85,0.8648896701595683,0.8588235294117647,0.00606614074780365
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,4,1,0.0,0.1,28,0.060168932549229615,0.0,0.060168932549229615
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,4,2,0.1,0.2,87,0.13477897012443818,0.13793103448275862,0.003152064358320439
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,4,3,0.2,0.30000000000000004,3,0.2045454521048554,0.3333333333333333,0.12878788122847792
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,4,4,0.30000000000000004,0.4,1,0.3169832203980354,0.0,0.3169832203980354
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,4,6,0.5,0.6000000000000001,1,0.5172413637039244,1.0,0.4827586362960756
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,1,0.0,0.1,90,0.0066368156985893555,0.0,0.0066368156985893555
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,2,0.1,0.2,3,0.1569825140953989,0.3333333333333333,0.17635081923793441
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,3,0.2,0.30000000000000004,2,0.2618047779316248,0.5,0.23819522206837518
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,4,0.30000000000000004,0.4,2,0.33123553188520916,1.0,0.6687644681147908
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,5,0.4,0.5,5,0.4466858399516225,0.4,0.046685839951622454
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,6,0.5,0.6000000000000001,2,0.5405189651531446,1.0,0.45948103484685543
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,7,0.6000000000000001,0.7000000000000001,1,0.6940143198857088,1.0,0.30598568011429117
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,8,0.7000000000000001,0.8,6,0.7690861621923957,0.8333333333333334,0.0642471711409377
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,9,0.8,0.9,5,0.8417442925665487,0.8,0.04174429256654866
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,10,0.9,1.0,4,0.914267772475194,0.5,0.414267772475194
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,1,0.0,0.1,4,0.08102572585537401,0.5,0.41897427414462596
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,2,0.1,0.2,7,0.15768093713552564,0.14285714285714285,0.01482379427838279
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,3,0.2,0.30000000000000004,4,0.2367060002874403,0.25,0.013293999712559706
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,4,0.30000000000000004,0.4,2,0.329648990554127,0.5,0.170351009445873
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,5,0.4,0.5,2,0.446624961329724,0.0,0.446624961329724
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,6,0.5,0.6000000000000001,8,0.5597764362546167,0.625,0.0652235637453833
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,7,0.6000000000000001,0.7000000000000001,4,0.6696301551934272,0.75,0.08036984480657283
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,8,0.7000000000000001,0.8,13,0.7515597788874093,0.7692307692307693,0.01767099034335995
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,9,0.8,0.9,24,0.8575284115625786,0.8333333333333334,0.02419507822924527
no_salary_hike_no_attrition_no_department_no_job_role,raw,3,10,0.9,1.0,52,0.95149248154599,0.8461538461538461,0.10533863539214383
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,1,0.0,0.1,86,0.03416807564713899,0.09302325581395349,0.0588551801668145
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,2,0.1,0.2,18,0.14296564375758408,0.16666666666666666,0.023701022909082575
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,3,0.2,0.30000000000000004,11,0.24776228340912915,0.18181818181818182,0.06594410159094732
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,4,0.30000000000000004,0.4,2,0.3283183412376194,0.0,0.3283183412376194
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,5,0.4,0.5,2,0.4040890446935046,0.0,0.4040890446935046
no_salary_hike_no_attrition_no_department_no_job_role,raw,4,7,0.6000000000000001,0.7000000000000001,1,0.6422899441879879,0.0,0.6422899441879879
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,1,0.0,0.1,90,0.008458645149619621,0.0,0.008458645149619621
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,2,0.1,0.2,1,0.13821296219982235,1.0,0.8617870378001776
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,3,0.2,0.30000000000000004,4,0.24371228605277032,0.25,0.006287713947229684
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,4,0.30000000000000004,0.4,2,0.3439921616920476,1.0,0.6560078383079524
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,5,0.4,0.5,7,0.44513784959526453,0.5714285714285714,0.12629072183330686
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,6,0.5,0.6000000000000001,2,0.5921352195645717,1.0,0.4078647804354283
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,7,0.6000000000000001,0.7000000000000001,10,0.655883855116176,0.8,0.14411614488382407
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,2,8,0.7000000000000001,0.8,4,0.7363216176277048,0.5,0.23632161762770476
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,2,0.1,0.2,2,0.18891047820719428,0.5,0.3110895217928057
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,3,0.2,0.30000000000000004,11,0.25702172950035346,0.2727272727272727,0.01570554322691925
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,4,0.30000000000000004,0.4,3,0.333648882096189,0.0,0.333648882096189
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,5,0.4,0.5,5,0.4605089486799054,0.4,0.06050894867990536
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,6,0.5,0.6000000000000001,4,0.5393342847503514,0.25,0.2893342847503514
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,7,0.6000000000000001,0.7000000000000001,3,0.6526617475672207,0.6666666666666666,0.0140049190994459
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,8,0.7000000000000001,0.8,5,0.7587869519650255,0.8,0.0412130480349745
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,9,0.8,0.9,80,0.8641731687709544,0.85,0.014173168770954425
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,3,10,0.9,1.0,7,0.908421759364848,0.8571428571428571,0.05127890222199094
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,4,1,0.0,0.1,43,0.08093917959029517,0.023255813953488372,0.0576833656368068
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,4,2,0.1,0.2,76,0.1314301960500672,0.15789473684210525,0.026464540792038055
no_salary_hike_no_attrition_no_department_no_job_role,sigmoid,4,3,0.2,0.30000000000000004,1,0.25362114721800894,0.0,0.25362114721800894
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,1,0.0,0.1,90,1.0397132115294347e-08,0.0,1.0397132115294347e-08
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,3,0.2,0.30000000000000004,3,0.21527959810802652,0.3333333333333333,0.1180537352253068
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,4,0.30000000000000004,0.4,6,0.3569373619673821,0.6666666666666666,0.3097293046992845
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,5,0.4,0.5,2,0.4865965521495954,0.5,0.013403447850404593
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,6,0.5,0.6000000000000001,4,0.5262483970084972,0.75,0.22375160299150276
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,7,0.6000000000000001,0.7000000000000001,2,0.6622920128966852,1.0,0.33770798710331484
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,8,0.7000000000000001,0.8,5,0.7642238351674081,0.8,0.03577616483259194
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,9,0.8,0.9,4,0.8267477122480392,0.75,0.07674771224803922
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,2,10,0.9,1.0,4,0.9807692136390537,0.5,0.48076921363905367
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,1,0.0,0.1,4,9.807692136390538e-09,0.5,0.49999999019230784
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,2,0.1,0.2,9,0.16597315008793478,0.2222222222222222,0.056249072134287426
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,3,0.2,0.30000000000000004,2,0.270166389682652,0.0,0.270166389682652
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,5,0.4,0.5,6,0.4390469199461062,0.3333333333333333,0.10571358661277286
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,6,0.5,0.6000000000000001,6,0.5761094263333185,0.3333333333333333,0.2427760929999852
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,7,0.6000000000000001,0.7000000000000001,1,0.6694283347141674,1.0,0.3305716652858326
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,8,0.7000000000000001,0.8,3,0.7098901064887495,0.6666666666666666,0.043223439822082876
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,9,0.8,0.9,52,0.8486745982681422,0.7884615384615384,0.06021305980660374
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,3,10,0.9,1.0,37,0.9146034676728039,0.9459459459459459,0.03134247827314207
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,4,1,0.0,0.1,65,0.06897199090938799,0.03076923076923077,0.03820276014015722
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,4,2,0.1,0.2,54,0.1498916573109874,0.2037037037037037,0.053812046392716306
no_salary_hike_no_attrition_no_department_no_job_role,isotonic,4,3,0.2,0.30000000000000004,1,0.2857142816326531,0.0,0.2857142816326531
no_salary_hike_no_attrition_no_department_no_job_role,raw,2,1,0.0,0.1,94,0.0048214294917068995,0.010638297872340425,0.005816868380633526
