formulation_id,repetition,metric,comparison,xgboost_raw_value,baseline_value,signed_arithmetic_difference,better_direction,inference
raw_order_four_class,1,macro_f1,xgboost_raw_minus_stratified_baseline,0.5933537239064623,0.24336313513898827,0.3499905887674741,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,1,macro_f1,xgboost_raw_minus_ordinal_median_baseline,0.5933537239064623,0.21931407942238268,0.37403964448407967,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,1,multiclass_brier,xgboost_raw_minus_majority_baseline,0.3558607855478189,0.43729903536977494,-0.08143824982195602,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,1,multiclass_brier,xgboost_raw_minus_stratified_baseline,0.3558607855478189,0.7202572347266881,-0.3643964491788692,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,1,multiclass_brier,xgboost_raw_minus_ordinal_median_baseline,0.3558607855478189,0.43729903536977494,-0.08143824982195602,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,1,nll_log_loss,xgboost_raw_minus_majority_baseline,0.6612114244687726,7.880927429131723,-7.21971600466295,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,1,nll_log_loss,xgboost_raw_minus_stratified_baseline,0.6612114244687726,12.98035105974637,-12.319139635277597,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,1,nll_log_loss,xgboost_raw_minus_ordinal_median_baseline,0.6612114244687726,7.880927429131723,-7.21971600466295,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,1,ordinal_mae,xgboost_raw_minus_majority_baseline,0.2282958199356913,0.2604501607717042,-0.032154340836012874,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,1,ordinal_mae,xgboost_raw_minus_stratified_baseline,0.2282958199356913,0.4533762057877814,-0.22508038585209006,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,1,ordinal_mae,xgboost_raw_minus_ordinal_median_baseline,0.2282958199356913,0.2604501607717042,-0.032154340836012874,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,1,quadratic_weighted_kappa,xgboost_raw_minus_majority_baseline,0.603363545156189,0.0,0.603363545156189,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,1,quadratic_weighted_kappa,xgboost_raw_minus_stratified_baseline,0.603363545156189,-0.09072021009590614,0.6940837552520951,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,1,quadratic_weighted_kappa,xgboost_raw_minus_ordinal_median_baseline,0.603363545156189,0.0,0.603363545156189,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,1,ranked_probability_score,xgboost_raw_minus_majority_baseline,0.06018954324292649,0.08681672025723473,-0.026627177014308244,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,1,ranked_probability_score,xgboost_raw_minus_stratified_baseline,0.06018954324292649,0.15112540192926044,-0.09093585868633394,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,1,ranked_probability_score,xgboost_raw_minus_ordinal_median_baseline,0.06018954324292649,0.08681672025723473,-0.026627177014308244,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,2,ece_confidence,xgboost_raw_minus_majority_baseline,0.11219421087034002,0.2186495176848875,-0.10645530681454747,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,2,ece_confidence,xgboost_raw_minus_stratified_baseline,0.11219421087034002,0.36334405144694537,-0.25114984057660533,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,2,ece_confidence,xgboost_raw_minus_ordinal_median_baseline,0.11219421087034002,0.2186495176848875,-0.10645530681454747,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,2,macro_f1,xgboost_raw_minus_majority_baseline,0.612067255429392,0.21931407942238268,0.3927531760070093,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,2,macro_f1,xgboost_raw_minus_stratified_baseline,0.612067255429392,0.23959743867295288,0.3724698167564391,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,2,macro_f1,xgboost_raw_minus_ordinal_median_baseline,0.612067255429392,0.21931407942238268,0.3927531760070093,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,2,multiclass_brier,xgboost_raw_minus_majority_baseline,0.34422135967374284,0.43729903536977494,-0.09307767569603209,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,2,multiclass_brier,xgboost_raw_minus_stratified_baseline,0.34422135967374284,0.7266881028938906,-0.3824667432201478,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,2,multiclass_brier,xgboost_raw_minus_ordinal_median_baseline,0.34422135967374284,0.43729903536977494,-0.09307767569603209,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,2,nll_log_loss,xgboost_raw_minus_majority_baseline,0.6492618792065311,7.880927429131723,-7.231665549925192,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,2,nll_log_loss,xgboost_raw_minus_stratified_baseline,0.6492618792065311,13.096247051351249,-12.446985172144718,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,2,nll_log_loss,xgboost_raw_minus_ordinal_median_baseline,0.6492618792065311,7.880927429131723,-7.231665549925192,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,2,ordinal_mae,xgboost_raw_minus_majority_baseline,0.20257234726688103,0.2604501607717042,-0.057877813504823156,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,2,ordinal_mae,xgboost_raw_minus_stratified_baseline,0.20257234726688103,0.4758842443729904,-0.27331189710610937,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,2,ordinal_mae,xgboost_raw_minus_ordinal_median_baseline,0.20257234726688103,0.2604501607717042,-0.057877813504823156,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,2,quadratic_weighted_kappa,xgboost_raw_minus_majority_baseline,0.6729648979319324,0.0,0.6729648979319324,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,2,quadratic_weighted_kappa,xgboost_raw_minus_stratified_baseline,0.6729648979319324,-0.09406546344447864,0.767030361376411,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,2,quadratic_weighted_kappa,xgboost_raw_minus_ordinal_median_baseline,0.6729648979319324,0.0,0.6729648979319324,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,2,ranked_probability_score,xgboost_raw_minus_majority_baseline,0.0569510922801974,0.08681672025723473,-0.029865627977037332,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,2,ranked_probability_score,xgboost_raw_minus_stratified_baseline,0.0569510922801974,0.15862808145766344,-0.10167698917746604,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,2,ranked_probability_score,xgboost_raw_minus_ordinal_median_baseline,0.0569510922801974,0.08681672025723473,-0.029865627977037332,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,3,ece_confidence,xgboost_raw_minus_majority_baseline,0.10991677580858392,0.2186495176848875,-0.10873274187630358,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,3,ece_confidence,xgboost_raw_minus_stratified_baseline,0.10991677580858392,0.3665594855305466,-0.2566427097219627,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,3,ece_confidence,xgboost_raw_minus_ordinal_median_baseline,0.10991677580858392,0.2186495176848875,-0.10873274187630358,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,3,macro_f1,xgboost_raw_minus_majority_baseline,0.5388524026827575,0.21931407942238268,0.3195383232603748,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,3,macro_f1,xgboost_raw_minus_stratified_baseline,0.5388524026827575,0.22473877356640615,0.3141136291163513,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,3,macro_f1,xgboost_raw_minus_ordinal_median_baseline,0.5388524026827575,0.21931407942238268,0.3195383232603748,higher,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,3,multiclass_brier,xgboost_raw_minus_majority_baseline,0.3756270006594836,0.43729903536977494,-0.06167203471029131,lower,descriptive_matched_repetition_no_confidence_interval
raw_order_four_class,3,multiclass_brier,xgboost_raw_minus_stratified_baseline,0.3756270006594836,0.7331189710610932,-0.3574919704016096,lower,descriptive_matched_repetition_no_confidence_interval
