run_id,config_hash,analysis_type,policy,attribute,metric,class_label,gap,ci_low,ci_high,confidence_level,n_groups_total,n_groups_included,minimum_subgroup_support,minimum_group_support_threshold,minimum_metric_denominator,minimum_metric_denominator_threshold,bootstrap_samples_requested,valid_bootstrap_samples,valid_bootstrap_fraction,estimate_status,interpretation_category,limitations,estimate,proxy_policy
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition,Gender,positive_prediction_rate,3.0,0.018656987295825767,0.001044509423426692,0.06144469035491954,0.95,2.0,2.0,475.0,30.0,475.0,30.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.018656987295825767,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition,Gender,positive_prediction_rate,4.0,0.004137931034482759,0.0,0.009695290858725761,0.95,2.0,2.0,475.0,30.0,475.0,30.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.004137931034482759,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition,Gender,precision,2.0,0.07200000000000006,0.005167259252477102,0.1559556493885342,0.95,2.0,2.0,475.0,30.0,75.0,10.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.07200000000000006,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition,Gender,precision,3.0,0.014103852596314859,0.000729341274764384,0.05725393831719349,0.95,2.0,2.0,475.0,30.0,400.0,10.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.014103852596314859,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition,Gender,precision,4.0,,,,0.95,2.0,0.0,0.0,30.0,0.0,10.0,5000.0,0.0,0.0,insufficient_subgroup_or_metric_support,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition,Gender,true_positive_rate,2.0,0.02924369747899158,0.0015148707506909898,0.11032313704440722,0.95,2.0,2.0,475.0,30.0,75.0,10.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.02924369747899158,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition,Gender,true_positive_rate,3.0,0.023768590530768186,0.004031282571208978,0.04472341502550749,0.95,2.0,2.0,475.0,30.0,349.0,10.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.023768590530768186,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition,Gender,true_positive_rate,4.0,0.012345679012345678,0.0,0.03896103896103896,0.95,2.0,2.0,475.0,30.0,51.0,10.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.012345679012345678,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition,MaritalStatus,accuracy,,0.03346548507462688,0.008328912517752633,0.0872795937623875,0.95,3.0,3.0,268.0,30.0,268.0,30.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.03346548507462688,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition,MaritalStatus,false_positive_rate,2.0,0.0248241341991342,0.008618140567422083,0.04590927554082206,0.95,3.0,3.0,268.0,30.0,231.0,10.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.0248241341991342,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition,MaritalStatus,false_positive_rate,3.0,0.10793650793650789,0.03530377392317692,0.25802215815382606,0.95,3.0,3.0,268.0,30.0,63.0,10.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.10793650793650789,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition,MaritalStatus,false_positive_rate,4.0,0.004132231404958678,0.0,0.014049270461685862,0.95,3.0,3.0,268.0,30.0,242.0,10.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.004132231404958678,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition,MaritalStatus,macro_f1,,0.011152059348044863,0.0047672445145570475,0.059541187730789806,0.95,3.0,3.0,268.0,30.0,268.0,30.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.011152059348044863,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition,MaritalStatus,mean_predicted_probability,2.0,0.059504080196538814,0.021200862600372933,0.10281456517138199,0.95,3.0,3.0,268.0,30.0,268.0,30.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.059504080196538814,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition,MaritalStatus,mean_predicted_probability,3.0,0.04738268287622993,0.01476991463147567,0.08890529973668955,0.95,3.0,3.0,268.0,30.0,268.0,30.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.04738268287622993,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition,MaritalStatus,mean_predicted_probability,4.0,0.012121393350998877,0.0033149541447791363,0.02666525143414053,0.95,3.0,3.0,268.0,30.0,268.0,30.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.012121393350998877,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition,MaritalStatus,positive_prediction_rate,2.0,0.07029632857609763,0.025897644453748783,0.11936337365270915,0.95,3.0,3.0,268.0,30.0,268.0,30.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.07029632857609763,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition,MaritalStatus,positive_prediction_rate,3.0,0.06838980281076368,0.02509909219872995,0.11820872064157208,0.95,3.0,3.0,268.0,30.0,268.0,30.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.06838980281076368,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition,MaritalStatus,positive_prediction_rate,4.0,0.0019065257653339144,0.0,0.011719898897058807,0.95,3.0,3.0,268.0,30.0,268.0,30.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.0019065257653339144,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition,MaritalStatus,precision,2.0,0.08090337335620357,0.02136730695718647,0.19402985074626866,0.95,3.0,3.0,268.0,30.0,33.0,10.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.08090337335620357,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition,MaritalStatus,precision,3.0,0.03094972660190054,0.008272880425877283,0.09340934131863289,0.95,3.0,3.0,268.0,30.0,234.0,10.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.03094972660190054,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition,MaritalStatus,precision,4.0,,,,0.95,3.0,0.0,0.0,30.0,0.0,10.0,5000.0,0.0,0.0,insufficient_subgroup_or_metric_support,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition,MaritalStatus,true_positive_rate,2.0,0.09198672356567095,0.020846353057031076,0.23387805233328027,0.95,3.0,3.0,268.0,30.0,37.0,10.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.09198672356567095,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition,MaritalStatus,true_positive_rate,3.0,0.020989263327747754,0.0057226066615878235,0.047815355522700664,0.95,3.0,3.0,268.0,30.0,205.0,10.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.020989263327747754,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition,MaritalStatus,true_positive_rate,4.0,0.01818181818181818,0.0,0.05772058823529371,0.95,3.0,3.0,268.0,30.0,26.0,10.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.01818181818181818,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition_no_department,Age,accuracy,,0.022763336314589933,0.014508733300410918,0.09731962131038006,0.95,5.0,4.0,137.0,30.0,137.0,30.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.022763336314589933,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition_no_department,Age,false_positive_rate,2.0,0.012213559422523938,0.008023173032482414,0.05789889513354219,0.95,5.0,4.0,137.0,30.0,111.0,10.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.012213559422523938,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition_no_department,Age,false_positive_rate,3.0,0.15724637681159426,0.06332679738562091,0.3522299907471662,0.95,5.0,4.0,137.0,30.0,40.0,10.0,5000.0,5000.0,1.0,support_sufficient_but_interval_wide,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.15724637681159426,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition_no_department,Age,false_positive_rate,4.0,0.0044444444444444444,0.0,0.013763851515986152,0.95,5.0,4.0,137.0,30.0,123.0,10.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.0044444444444444444,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition_no_department,Age,macro_f1,,0.05833549583944575,0.012929196561124574,0.15739755331158903,0.95,5.0,4.0,137.0,30.0,137.0,30.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.05833549583944575,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition_no_department,Age,mean_predicted_probability,2.0,0.05300873482031876,0.020850534964867943,0.12414453873422301,0.95,5.0,4.0,137.0,30.0,137.0,30.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.05300873482031876,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition_no_department,Age,mean_predicted_probability,3.0,0.03787285341725677,0.016740069583982248,0.1043095978476367,0.95,5.0,4.0,137.0,30.0,137.0,30.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.03787285341725677,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition_no_department,Age,mean_predicted_probability,4.0,0.021505995707627706,0.008764590566749329,0.038605420834872506,0.95,5.0,4.0,137.0,30.0,137.0,30.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.021505995707627706,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition_no_department,Age,positive_prediction_rate,2.0,0.05456682796139861,0.02453677588659441,0.1401305672761106,0.95,5.0,4.0,137.0,30.0,137.0,30.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.05456682796139861,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition_no_department,Age,positive_prediction_rate,3.0,0.06186609803439125,0.027202036943181865,0.14538691503706824,0.95,5.0,4.0,137.0,30.0,137.0,30.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.06186609803439125,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition_no_department,Age,positive_prediction_rate,4.0,0.0072992700729927005,0.0018974433615088267,0.022727272727272728,0.95,5.0,4.0,137.0,30.0,137.0,30.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.0072992700729927005,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition_no_department,Age,precision,2.0,0.022092267706302793,0.031026912728719908,0.21686963370724277,0.95,5.0,4.0,137.0,30.0,28.0,10.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.022092267706302793,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition_no_department,Age,precision,3.0,0.024555392396802045,0.01619650205990301,0.10895320930902602,0.95,5.0,4.0,137.0,30.0,108.0,10.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.024555392396802045,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition_no_department,Age,precision,4.0,,,,0.95,5.0,0.0,0.0,30.0,0.0,10.0,5000.0,0.0,0.0,insufficient_subgroup_or_metric_support,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition_no_department,Age,true_positive_rate,2.0,0.08820512820512816,0.04444326990838615,0.22004753416518125,0.95,5.0,4.0,137.0,30.0,26.0,10.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.08820512820512816,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition_no_department,Age,true_positive_rate,3.0,0.013386290085319219,0.009052375844624753,0.06032746213778054,0.95,5.0,4.0,137.0,30.0,97.0,10.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.013386290085319219,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition_no_department,Age,true_positive_rate,4.0,0.07142857142857142,0.0,0.21428571428571427,0.95,5.0,4.0,137.0,30.0,14.0,10.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,protected_or_sensitive_descriptive_audit,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.07142857142857142,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition_no_department,BusinessTravelFrequency,accuracy,,0.040700274742828,0.01272422416947631,0.1101050155737688,0.95,3.0,3.0,132.0,30.0,132.0,30.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,exploratory_operational_subgroup_diagnostic,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.040700274742828,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition_no_department,BusinessTravelFrequency,false_positive_rate,2.0,0.0053673391701560685,0.004081192118205928,0.04434931770661384,0.95,3.0,3.0,132.0,30.0,111.0,10.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,exploratory_operational_subgroup_diagnostic,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.0053673391701560685,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition_no_department,BusinessTravelFrequency,false_positive_rate,3.0,0.0854821380607037,0.02675444652409156,0.2581475923009104,0.95,3.0,3.0,132.0,30.0,39.0,10.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,exploratory_operational_subgroup_diagnostic,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.0854821380607037,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition_no_department,BusinessTravelFrequency,false_positive_rate,4.0,0.017543859649122806,0.0,0.04580152671755725,0.95,3.0,3.0,132.0,30.0,114.0,10.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,exploratory_operational_subgroup_diagnostic,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.017543859649122806,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition_no_department,BusinessTravelFrequency,macro_f1,,0.01869954638412319,0.005362131315942299,0.06710816167757302,0.95,3.0,3.0,132.0,30.0,132.0,30.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,exploratory_operational_subgroup_diagnostic,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.01869954638412319,
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,subgroup_disparity,no_salary_hike_no_attrition_no_department,BusinessTravelFrequency,mean_predicted_probability,2.0,0.0057165604288218486,0.006049411474079841,0.08405040439074547,0.95,3.0,3.0,132.0,30.0,132.0,30.0,5000.0,5000.0,1.0,support_sufficient_descriptive_estimate,exploratory_operational_subgroup_diagnostic,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific metrics require the configured metric denominator in every included subgroup.",0.0057165604288218486,
