run_id,config_hash,policy,role,audit_only,model,fold,n_train,n_test,n_features,excluded_features,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,weighted_precision,macro_recall,weighted_recall,ordinal_mae,adjacent_accuracy,severe_error_rate,quadratic_weighted_kappa,nll_log_loss,ece_confidence,multiclass_brier,roc_auc,average_precision,binary_brier
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department_no_job_role,strict_proxy_sensitivity_non_primary,False,xgboost,8,1080,120,19,Age;Gender;MaritalStatus;EmpDepartment;EmpJobRole;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.7666666666666667,0.5193486590038314,0.5013513513513513,0.7275225225225225,0.485374149659864,0.6927721088435373,0.5193486590038314,0.7666666666666667,0.24166666666666667,0.9916666666666667,0.008333333333333333,0.4139886578449905,0.6016626356255957,0.10279199009140327,0.35484921975825007,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department_no_job_role,strict_proxy_sensitivity_non_primary,False,xgboost,9,1080,120,19,Age;Gender;MaritalStatus;EmpDepartment;EmpJobRole;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.7833333333333333,0.5526819923371648,0.5243271221532092,0.741601966873706,0.4987503905029678,0.7041002811621369,0.5526819923371648,0.7833333333333333,0.21666666666666667,1.0,0.0,0.5144724556489263,0.6861711275722304,0.14500982488195108,0.3766270768525071,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department_no_job_role,strict_proxy_sensitivity_non_primary,False,xgboost,10,1080,120,19,Age;Gender;MaritalStatus;EmpDepartment;EmpJobRole;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.8166666666666667,0.5936781609195402,0.5633195307108351,0.7732358523119394,0.5359262730396751,0.7342002499218995,0.5936781609195402,0.8166666666666667,0.18333333333333332,1.0,0.0,0.5891690009337068,0.5259380953386109,0.08519578079382578,0.30685238291732286,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_sensitive_retaining_audit,sensitive_retaining_leakage_ablation_non_primary,True,xgboost,1,1080,120,24,EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.875,0.6590909090909091,0.6232620320855614,0.8249264705882352,0.5911495911495912,0.7802910052910053,0.6590909090909091,0.875,0.125,1.0,0.0,0.7053045186640472,0.4060381753980421,0.06209180504083636,0.22250106425531122,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_sensitive_retaining_audit,sensitive_retaining_leakage_ablation_non_primary,True,xgboost,2,1080,120,24,EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.85,0.6202153110047847,0.5996640537513999,0.8047872340425533,0.5815789473684211,0.765,0.6202153110047847,0.85,0.15,1.0,0.0,0.6414342629482073,0.4655721011646667,0.10399819438656169,0.25523131271451427,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_sensitive_retaining_audit,sensitive_retaining_leakage_ablation_non_primary,True,xgboost,3,1080,120,24,EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.875,0.667188075082812,0.6619067207302501,0.8361398405516053,0.922895622895623,0.8878703703703704,0.667188075082812,0.875,0.125,1.0,0.0,0.7064579256360078,0.4293273955340176,0.09582193021972976,0.2271860341713145,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_sensitive_retaining_audit,sensitive_retaining_leakage_ablation_non_primary,True,xgboost,4,1080,120,24,EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.825,0.5950956937799043,0.5625668449197861,0.7776470588235295,0.5334295334295334,0.7354497354497355,0.5950956937799043,0.825,0.175,1.0,0.0,0.5874263261296659,0.5106419048920913,0.07373274415731428,0.2865523975237298,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_sensitive_retaining_audit,sensitive_retaining_leakage_ablation_non_primary,True,xgboost,5,1080,120,24,EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.85,0.6239161121193789,0.5936285936285937,0.7971250971250972,0.5666666666666667,0.7508333333333332,0.6239161121193789,0.85,0.15833333333333333,0.9916666666666667,0.008333333333333333,0.5909090909090909,0.4711475101423998,0.0882713412245115,0.26681260658963885,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_sensitive_retaining_audit,sensitive_retaining_leakage_ablation_non_primary,True,xgboost,6,1080,120,24,EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.85,0.6376285541439807,0.5953856295319709,0.7974027686222809,0.5584415584415584,0.750974025974026,0.6376285541439807,0.85,0.15833333333333333,0.9916666666666667,0.008333333333333333,0.6050156739811913,0.46136024466919723,0.05595881392558412,0.2618076310394233,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_sensitive_retaining_audit,sensitive_retaining_leakage_ablation_non_primary,True,xgboost,7,1080,120,24,EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.8666666666666667,0.6423371647509578,0.6136025876387796,0.8171059533175977,0.5877825877825877,0.7732683982683982,0.6423371647509578,0.8666666666666667,0.13333333333333333,1.0,0.0,0.6896217264791464,0.42188575389513255,0.06239891275763509,0.23606809210157573,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_sensitive_retaining_audit,sensitive_retaining_leakage_ablation_non_primary,True,xgboost,8,1080,120,24,EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.8416666666666667,0.5923371647509579,0.5881119214452548,0.7962605462605462,0.5915032679738562,0.761029411764706,0.5923371647509579,0.8416666666666667,0.15833333333333333,1.0,0.0,0.6132971506105833,0.5211836830890184,0.09213573286930715,0.2739615112089033,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_sensitive_retaining_audit,sensitive_retaining_leakage_ablation_non_primary,True,xgboost,9,1080,120,24,EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.8416666666666667,0.5923371647509579,0.5805253875429314,0.7924672793093845,0.5740740740740741,0.7523148148148148,0.5923371647509579,0.8416666666666667,0.15833333333333333,1.0,0.0,0.6114519427402864,0.5459364178538889,0.11429405858119324,0.291886874664762,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_sensitive_retaining_audit,sensitive_retaining_leakage_ablation_non_primary,True,xgboost,10,1080,120,24,EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.8416666666666667,0.618007662835249,0.5990990990990991,0.8005405405405406,0.582312925170068,0.764030612244898,0.618007662835249,0.8416666666666667,0.15833333333333333,1.0,0.0,0.6408317580340265,0.4638169796765309,0.05929460227489469,0.26829276716867256,,,
