feature_set,model,fold,n_features,removed_features,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,weighted_precision,macro_recall,weighted_recall,ordinal_mae,quadratic_weighted_kappa,adjacent_accuracy,severe_error_rate,nll_log_loss,multiclass_brier,ece_confidence
no_salary_hike_no_attrition_no_department,catboost,5,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.825,0.6261343012704174,0.5741517346549753,0.7743614182234084,0.53125,0.73046875,0.6261343012704174,0.825,0.175,0.6181818181818182,1.0,0.0,0.4798828734527603,0.2819212872264428,0.047713823456833025
no_salary_hike_no_attrition_no_department,lightgbm,5,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.85,0.6239161121193789,0.5936285936285937,0.7971250971250972,0.5666666666666667,0.7508333333333332,0.6239161121193789,0.85,0.15833333333333333,0.5909090909090909,0.9916666666666667,0.008333333333333333,0.6304138404103354,0.27759145747014385,0.12812950106945203
no_salary_hike_no_attrition_no_department,xgboost,5,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.8416666666666667,0.6200846944948578,0.5844086021505376,0.7894220430107526,0.5526695526695526,0.7433261183261184,0.6200846944948578,0.8416666666666667,0.16666666666666666,0.5789473684210527,0.9916666666666667,0.008333333333333333,0.45019484877596483,0.2621400169195528,0.0529399111866951
no_salary_hike_no_attrition_no_department,catboost,6,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.825,0.6261343012704174,0.5694305694305695,0.7748751248751249,0.5242105263157895,0.732157894736842,0.6261343012704174,0.825,0.18333333333333332,0.5707898658718331,0.9916666666666667,0.008333333333333333,0.45940304243885693,0.2732682074702126,0.040900190892678275
no_salary_hike_no_attrition_no_department,lightgbm,6,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.825,0.6124218592458157,0.5804347826086956,0.7807789855072464,0.5516282114220258,0.7410612011127475,0.6124218592458157,0.825,0.18333333333333332,0.55895865237366,0.9916666666666667,0.008333333333333333,0.776358009046042,0.31679756662604464,0.1435035578610654
no_salary_hike_no_attrition_no_department,xgboost,6,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.8333333333333334,0.6299657188949385,0.584439240176945,0.7854410616705699,0.5455917874396136,0.7431838768115943,0.6299657188949385,0.8333333333333334,0.175,0.5830815709969789,0.9916666666666667,0.008333333333333333,0.47150749024883276,0.27586858890180893,0.05951984177033107
no_salary_hike_no_attrition_no_department,catboost,7,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.8416666666666667,0.6308429118773946,0.5866037423414473,0.7936661698956781,0.548611111111111,0.7512152777777777,0.6308429118773946,0.8416666666666667,0.15833333333333333,0.6494464944649446,1.0,0.0,0.4874805766972948,0.28271962945476475,0.10648219673639497
no_salary_hike_no_attrition_no_department,lightgbm,7,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.8333333333333334,0.6013409961685824,0.5755218633267414,0.7887519226543617,0.5521541950113379,0.7489512471655329,0.6013409961685824,0.8333333333333334,0.175,0.5632911392405063,0.9916666666666667,0.008333333333333333,0.7087700532699972,0.2883992273060291,0.13202584414924667
no_salary_hike_no_attrition_no_department,xgboost,7,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.875,0.6590038314176245,0.6237666237666238,0.824946374946375,0.5921459492888065,0.7803416821273963,0.6590038314176245,0.875,0.125,0.7139224411951685,1.0,0.0,0.4427164942157618,0.2436114608898271,0.08783952345450717
no_salary_hike_no_attrition_no_department,catboost,8,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.8166666666666667,0.5808429118773947,0.5494637494637494,0.7696868296868298,0.5213358070500927,0.7278447742733457,0.5808429118773947,0.8166666666666667,0.19166666666666668,0.5232040686586141,0.9916666666666667,0.008333333333333333,0.5379465208131311,0.31522107763947993,0.07651097323442009
no_salary_hike_no_attrition_no_department,lightgbm,8,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.85,0.6218390804597701,0.6027027027027027,0.8083783783783784,0.5857142857142857,0.7714285714285715,0.6218390804597701,0.85,0.15833333333333333,0.6030245746691871,0.9916666666666667,0.008333333333333333,0.7514147263911878,0.2804968428243918,0.13160403615232716
no_salary_hike_no_attrition_no_department,xgboost,8,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.8416666666666667,0.5923371647509579,0.5881119214452548,0.7962605462605462,0.5915032679738562,0.761029411764706,0.5923371647509579,0.8416666666666667,0.15833333333333333,0.6132971506105833,1.0,0.0,0.5276052496659723,0.27657811117422937,0.08958003918329877
no_salary_hike_no_attrition_no_department,catboost,9,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.8,0.5603448275862069,0.5342250196695515,0.7534028324154209,0.5108225108225108,0.7122294372294373,0.5603448275862069,0.8,0.2,0.5344325897187197,1.0,0.0,0.5872592503966895,0.34540022807267795,0.09550721716575018
no_salary_hike_no_attrition_no_department,lightgbm,9,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.8416666666666667,0.5923371647509579,0.5805253875429314,0.7924672793093845,0.5740740740740741,0.7523148148148148,0.5923371647509579,0.8416666666666667,0.15833333333333333,0.6114519427402864,1.0,0.0,0.9804906950074845,0.31094286897004414,0.14243491553647866
no_salary_hike_no_attrition_no_department,xgboost,9,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.8416666666666667,0.5923371647509579,0.5805253875429314,0.7924672793093845,0.5740740740740741,0.7523148148148148,0.5923371647509579,0.8416666666666667,0.15833333333333333,0.6114519427402864,1.0,0.0,0.5547875832488671,0.29472988405642797,0.11591844707727433
no_salary_hike_no_attrition_no_department,catboost,10,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.825,0.5975095785440613,0.5653367653367654,0.7776233376233377,0.5364873222016079,0.7354205318491033,0.5975095785440613,0.825,0.175,0.5994914176732358,1.0,0.0,0.5224001929898273,0.2947407146897217,0.10842410589393975
no_salary_hike_no_attrition_no_department,lightgbm,10,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.8333333333333334,0.6013409961685824,0.5808243727598567,0.7887096774193548,0.5627946127946127,0.7494949494949494,0.6013409961685824,0.8333333333333334,0.16666666666666666,0.6137753459929192,1.0,0.0,0.8139450144985554,0.30644507394493764,0.13598859361566257
no_salary_hike_no_attrition_no_department,xgboost,10,21,"EmpLastSalaryHikePercent, Attrition, EmpDepartment",0.8416666666666667,0.618007662835249,0.5990990990990991,0.8005405405405406,0.582312925170068,0.764030612244898,0.618007662835249,0.8416666666666667,0.15833333333333333,0.6408317580340265,1.0,0.0,0.48024048380183865,0.2690309624593752,0.053433623909950254
